LSOA,Borough,IMD_Score,IMD_Rank
E01004178,Sutton,23.67,11483.0
E01004179,Sutton,9.73,24388.0
E01004180,Sutton,6.62,28282.0
E01004181,Sutton,18.35,15291.0
E01004182,Sutton,27.35,9451.0
E01004183,Sutton,31.06,7726.0
E01004184,Sutton,34.01,6550.0
E01004185,Sutton,39.22,4800.0
E01004186,Sutton,15.5,17782.0
E01004187,Sutton,22.97,11918.0
E01004188,Sutton,19.26,14554.0
E01004189,Sutton,26.94,9643.0
E01004190,Sutton,5.69,29342.0
E01004191,Sutton,9.59,24557.0
E01004192,Sutton,10.6,23219.0
E01004193,Sutton,10.77,23009.0
E01004194,Sutton,13.01,20385.0
E01004195,Sutton,14.08,19149.0
E01004196,Sutton,5.78,29220.0
E01004197,Tower Hamlets,40.84,4312.0
E01004198,Tower Hamlets,47.85,2602.0
E01004199,Tower Hamlets,49.38,2304.0
E01004200,Tower Hamlets,29.18,8564.0
E01004201,Tower Hamlets,34.85,6271.0
E01004202,Tower Hamlets,39.31,4774.0
E01004203,Tower Hamlets,37.06,5495.0
E01004204,Tower Hamlets,41.19,4210.0
E01004205,Tower Hamlets,55.82,1288.0
E01004206,Tower Hamlets,58.35,1005.0
E01004207,Tower Hamlets,36.82,5566.0
E01004208,Tower Hamlets,31.08,7716.0
E01004209,Tower Hamlets,47.6,2654.0
E01004210,Tower Hamlets,47.97,2579.0
E01004211,Tower Hamlets,33.79,6619.0
E01004212,Tower Hamlets,34.94,6234.0
E01004213,Tower Hamlets,42.95,3719.0
E01004214,Tower Hamlets,48.92,2389.0
E01004215,Tower Hamlets,36.62,5647.0
E01004216,Tower Hamlets,15.27,18002.0
E01004217,Tower Hamlets,31.77,7444.0
E01004218,Tower Hamlets,20.22,13832.0
E01004219,Tower Hamlets,62.57,625.0
E01004220,Tower Hamlets,16.47,16939.0
E01004221,Tower Hamlets,25.57,10361.0
E01004222,Tower Hamlets,48.84,2407.0
E01004223,Tower Hamlets,45.81,3037.0
E01004224,Tower Hamlets,43.15,3659.0
E01004225,Tower Hamlets,17.88,15699.0
E01004226,Tower Hamlets,39.73,4646.0
E01004227,Tower Hamlets,38.04,5165.0
E01004228,Tower Hamlets,32.19,7266.0
E01004229,Tower Hamlets,36.34,5758.0
E01004230,Tower Hamlets,39.29,4783.0
E01004231,Tower Hamlets,43.06,3680.0
E01004232,Tower Hamlets,28.91,8693.0
E01004233,Tower Hamlets,41.3,4173.0
E01004234,Tower Hamlets,30.95,7773.0
E01004235,Tower Hamlets,43.62,3542.0
E01004236,Tower Hamlets,50.15,2153.0
E01004237,Tower Hamlets,36.99,5513.0
E01004238,Tower Hamlets,54.61,1460.0
E01004239,Tower Hamlets,40.53,4418.0
E01004240,Tower Hamlets,44.52,3337.0
E01004241,Tower Hamlets,51.71,1883.0
E01004242,Tower Hamlets,53.28,1653.0
E01004243,Tower Hamlets,48.33,2513.0
E01004244,Tower Hamlets,57.98,1044.0
E01004245,Tower Hamlets,59.2,891.0
E01004246,Tower Hamlets,37.24,5435.0
E01004247,Tower Hamlets,57.01,1158.0
E01004248,Tower Hamlets,57.76,1073.0
E01004249,Tower Hamlets,48.83,2409.0
E01004250,Tower Hamlets,53.79,1571.0
E01004251,Tower Hamlets,53.56,1614.0
E01004252,Tower Hamlets,60.89,747.0
E01004253,Tower Hamlets,43.31,3628.0
E01004254,Tower Hamlets,17.32,16177.0
E01004255,Tower Hamlets,48.23,2534.0
E01004256,Tower Hamlets,45.7,3069.0
E01004257,Tower Hamlets,46.02,2992.0
E01004258,Tower Hamlets,26.97,9626.0
E01004259,Tower Hamlets,31.3,7631.0
E01004260,Tower Hamlets,36.58,5656.0
E01004261,Tower Hamlets,28.4,8934.0
E01004262,Tower Hamlets,27.41,9418.0
E01004263,Tower Hamlets,41.05,4243.0
E01004264,Tower Hamlets,46.04,2989.0
E01004265,Tower Hamlets,31.13,7702.0
E01004266,Tower Hamlets,33.31,6798.0
E01004267,Tower Hamlets,38.22,5109.0
E01004268,Tower Hamlets,49.84,2206.0
E01004269,Tower Hamlets,47.16,2741.0
E01004270,Tower Hamlets,33.76,6632.0
E01004271,Tower Hamlets,45.46,3117.0
E01004272,Tower Hamlets,50.17,2148.0
E01004273,Tower Hamlets,54.33,1505.0
E01004274,Tower Hamlets,39.59,4678.0
E01004275,Tower Hamlets,25.65,10319.0
E01004276,Tower Hamlets,8.25,26281.0
E01004277,Tower Hamlets,10.54,23301.0
E01004278,Tower Hamlets,39.07,4849.0
E01004279,Tower Hamlets,19.6,14291.0
E01004280,Tower Hamlets,38.61,4991.0
E01004281,Tower Hamlets,14.26,18947.0
E01004282,Tower Hamlets,18.14,15472.0
E01004283,Tower Hamlets,43.46,3585.0
E01004284,Tower Hamlets,59.28,881.0
E01004285,Tower Hamlets,52.82,1716.0
E01004286,Tower Hamlets,44.99,3230.0
E01004287,Tower Hamlets,41.25,4192.0
E01004288,Tower Hamlets,42.74,3776.0
E01004289,Tower Hamlets,37.37,5388.0
E01004290,Tower Hamlets,33.66,6676.0
E01004291,Tower Hamlets,17.26,16233.0
E01004292,Tower Hamlets,14.01,19225.0
E01004293,Tower Hamlets,14.45,18760.0
E01004294,Tower Hamlets,37.9,5216.0
E01004295,Tower Hamlets,56.56,1206.0
E01004296,Tower Hamlets,38.85,4913.0
E01004297,Tower Hamlets,13.6,19688.0
E01004298,Tower Hamlets,51.49,1934.0
E01004299,Tower Hamlets,18.48,15196.0
E01004300,Tower Hamlets,41.72,4048.0
E01004301,Tower Hamlets,42.61,3804.0
E01004302,Tower Hamlets,58.77,941.0
E01004303,Tower Hamlets,35.56,6018.0
E01004304,Tower Hamlets,53.56,1613.0
E01004305,Tower Hamlets,41.21,4202.0
E01004306,Tower Hamlets,45.34,3138.0
E01004307,Tower Hamlets,20.95,13276.0
E01004308,Tower Hamlets,38.76,4944.0
E01004309,Tower Hamlets,66.21,405.0
E01004310,Tower Hamlets,64.09,521.0
E01004311,Tower Hamlets,54.11,1529.0
E01004312,Tower Hamlets,46.23,2934.0
E01004313,Tower Hamlets,41.84,4020.0
E01004314,Tower Hamlets,29.23,8535.0
E01004315,Tower Hamlets,50.44,2111.0
E01004316,Tower Hamlets,50.44,2113.0
E01004317,Tower Hamlets,45.23,3167.0
E01004318,Tower Hamlets,47.72,2625.0
E01004319,Tower Hamlets,60.85,753.0
E01004320,Tower Hamlets,19.26,14555.0
E01004321,Tower Hamlets,54.31,1507.0
E01004322,Tower Hamlets,49.22,2337.0
E01004323,Tower Hamlets,32.78,7019.0
E01004324,Tower Hamlets,46.23,2933.0
E01004325,Tower Hamlets,34.1,6523.0
E01004326,Tower Hamlets,34.51,6387.0
E01004327,Waltham Forest,39.08,4845.0
E01004328,Waltham Forest,32.8,7012.0
E01004329,Waltham Forest,35.33,6103.0
E01004330,Waltham Forest,26.68,9794.0
E01004331,Waltham Forest,37.23,5439.0
E01004332,Waltham Forest,38.65,4975.0
E01004333,Waltham Forest,39.93,4578.0
E01004334,Waltham Forest,55.16,1387.0
E01004335,Waltham Forest,51.55,1923.0
E01004336,Waltham Forest,32.13,7288.0
E01004337,Waltham Forest,40.1,4532.0
E01004338,Waltham Forest,31.26,7648.0
E01004339,Waltham Forest,32.15,7279.0
E01004340,Waltham Forest,48.19,2541.0
E01004341,Waltham Forest,52.93,1702.0
E01004342,Waltham Forest,38.83,4919.0
E01004343,Waltham Forest,21.4,12949.0
E01004344,Waltham Forest,36.63,5641.0
E01004345,Waltham Forest,33.01,6932.0
E01004346,Waltham Forest,24.94,10708.0
E01004347,Waltham Forest,28.02,9118.0
E01004348,Waltham Forest,32.31,7213.0
E01004349,Waltham Forest,36.27,5775.0
E01004350,Waltham Forest,33.44,6764.0
E01004351,Waltham Forest,19.32,14511.0
E01004352,Waltham Forest,16.24,17146.0
E01004353,Waltham Forest,21.0,13244.0
E01004354,Waltham Forest,22.95,11926.0
E01004355,Waltham Forest,30.27,8081.0
E01004356,Waltham Forest,29.55,8384.0
E01004357,Waltham Forest,24.42,11025.0
E01004358,Waltham Forest,27.91,9171.0
E01004359,Waltham Forest,17.06,16421.0
E01004360,Waltham Forest,17.39,16115.0
E01004361,Waltham Forest,14.79,18444.0
E01004362,Waltham Forest,35.29,6114.0
E01004363,Waltham Forest,25.22,10544.0
E01004364,Waltham Forest,42.43,3850.0
E01004365,Waltham Forest,40.63,4387.0
E01004366,Waltham Forest,29.51,8406.0
E01004367,Waltham Forest,38.97,4880.0
E01004368,Waltham Forest,31.06,7723.0
E01004369,Waltham Forest,33.68,6663.0
E01004370,Waltham Forest,30.78,7857.0
E01004371,Waltham Forest,26.67,9797.0
E01004372,Waltham Forest,23.04,11874.0
E01004373,Waltham Forest,38.7,4962.0
E01004374,Waltham Forest,28.39,8940.0
E01004375,Waltham Forest,36.33,5763.0
E01004376,Waltham Forest,35.41,6067.0
E01004377,Waltham Forest,24.94,10711.0
E01004378,Waltham Forest,32.38,7185.0
E01004379,Waltham Forest,17.32,16176.0
E01004380,Waltham Forest,28.71,8785.0
E01004381,Waltham Forest,23.31,11716.0
E01004382,Waltham Forest,50.69,2060.0
E01004383,Waltham Forest,21.45,12909.0
E01004384,Waltham Forest,42.43,3851.0
E01004385,Waltham Forest,45.05,3212.0
E01004386,Waltham Forest,14.56,18652.0
E01004387,Waltham Forest,11.62,21996.0
E01004388,Waltham Forest,30.69,7894.0
E01004389,Waltham Forest,38.42,5045.0
E01004390,Waltham Forest,42.01,3968.0
E01004391,Waltham Forest,35.62,5996.0
E01004392,Waltham Forest,39.12,4835.0
E01004393,Waltham Forest,36.76,5593.0
E01004394,Waltham Forest,47.6,2652.0
E01004395,Waltham Forest,27.79,9242.0
E01004396,Waltham Forest,32.71,7046.0
E01004397,Waltham Forest,39.67,4662.0
E01004398,Waltham Forest,50.7,2059.0
E01004399,Waltham Forest,55.6,1316.0
E01004400,Waltham Forest,38.72,4954.0
E01004401,Waltham Forest,31.63,7504.0
E01004402,Waltham Forest,44.29,3381.0
E01004403,Waltham Forest,38.24,5104.0
E01004404,Waltham Forest,42.26,3902.0
E01004405,Waltham Forest,38.32,5078.0
E01004406,Waltham Forest,37.87,5222.0
E01004407,Waltham Forest,64.3,508.0
E01004408,Waltham Forest,29.47,8432.0
E01004409,Waltham Forest,39.26,4792.0
E01004410,Waltham Forest,45.37,3130.0
E01004411,Waltham Forest,37.33,5405.0
E01004412,Waltham Forest,35.26,6123.0
E01004413,Waltham Forest,46.17,2954.0
E01004414,Waltham Forest,23.26,11744.0
E01004415,Waltham Forest,32.83,6994.0
E01004416,Waltham Forest,28.11,9071.0
E01004417,Waltham Forest,30.38,8042.0
E01004418,Waltham Forest,28.7,8796.0
E01004419,Waltham Forest,30.2,8114.0
E01004420,Waltham Forest,50.8,2041.0
E01004421,Waltham Forest,31.91,7379.0
E01004422,Waltham Forest,35.21,6145.0
E01004423,Waltham Forest,55.57,1321.0
E01004424,Waltham Forest,42.5,3834.0
E01004425,Waltham Forest,35.17,6161.0
E01004426,Waltham Forest,32.44,7154.0
E01004427,Waltham Forest,38.62,4986.0
E01004428,Waltham Forest,49.71,2232.0
E01004429,Waltham Forest,38.3,5088.0
E01004430,Waltham Forest,37.13,5478.0
E01004431,Waltham Forest,52.19,1822.0
E01004432,Waltham Forest,31.78,7434.0
E01004433,Waltham Forest,53.98,1547.0
E01004434,Waltham Forest,33.36,6784.0
E01004435,Waltham Forest,43.71,3516.0
E01004436,Waltham Forest,42.87,3733.0
E01004437,Waltham Forest,36.18,5809.0
E01004438,Waltham Forest,33.31,6800.0
E01004439,Waltham Forest,33.32,6797.0
E01004440,Waltham Forest,35.76,5953.0
E01004441,Waltham Forest,27.1,9582.0
E01004442,Waltham Forest,26.45,9915.0
E01004443,Waltham Forest,40.21,4500.0
E01004444,Waltham Forest,54.68,1450.0
E01004445,Waltham Forest,33.65,6680.0
E01004446,Waltham Forest,34.75,6311.0
E01004447,Waltham Forest,26.45,9914.0
E01004448,Waltham Forest,36.45,5714.0
E01004449,Waltham Forest,58.21,1019.0
E01004450,Waltham Forest,21.27,13046.0
E01004451,Waltham Forest,19.75,14163.0
E01004452,Waltham Forest,30.46,7998.0
E01004453,Waltham Forest,30.91,7800.0
E01004454,Waltham Forest,29.13,8588.0
E01004455,Waltham Forest,39.47,4719.0
E01004456,Waltham Forest,53.34,1647.0
E01004457,Waltham Forest,34.58,6363.0
E01004458,Waltham Forest,35.87,5908.0
E01004459,Waltham Forest,50.66,2062.0
E01004460,Waltham Forest,43.5,3576.0
E01004461,Waltham Forest,27.37,9439.0
E01004462,Waltham Forest,39.11,4837.0
E01004463,Waltham Forest,27.73,9263.0
E01004464,Waltham Forest,51.66,1897.0
E01004465,Waltham Forest,27.27,9497.0
E01004466,Waltham Forest,24.43,11016.0
E01004467,Waltham Forest,43.18,3654.0
E01004468,Waltham Forest,23.77,11427.0
E01004469,Waltham Forest,58.63,964.0
E01004470,Waltham Forest,45.07,3208.0
E01004471,Waltham Forest,40.21,4499.0
E01004472,Wandsworth,14.11,19120.0
E01004473,Wandsworth,21.11,13173.0
E01004474,Wandsworth,23.81,11401.0
E01004475,Wandsworth,23.7,11468.0
E01004476,Wandsworth,16.64,16797.0
E01004477,Wandsworth,7.17,27590.0
E01004478,Wandsworth,6.63,28268.0
E01004479,Wandsworth,12.3,21173.0
E01004480,Wandsworth,14.51,18705.0
E01004481,Wandsworth,19.95,14029.0
E01004482,Wandsworth,22.21,12405.0
E01004483,Wandsworth,15.66,17655.0
E01004484,Wandsworth,22.27,12352.0
E01004485,Wandsworth,20.74,13444.0
E01004486,Wandsworth,24.25,11123.0
E01004487,Wandsworth,26.75,9757.0
E01004488,Wandsworth,22.58,12162.0
E01004489,Wandsworth,27.37,9431.0
E01004490,Wandsworth,12.55,20893.0
E01004491,Wandsworth,20.4,13697.0
E01004492,Wandsworth,23.41,11643.0
E01004493,Wandsworth,25.59,10354.0
E01004494,Wandsworth,24.18,11165.0
E01004495,Wandsworth,29.69,8323.0
E01004496,Wandsworth,18.19,15422.0
E01004497,Wandsworth,18.37,15276.0
E01004498,Wandsworth,16.11,17263.0
E01004499,Wandsworth,18.32,15311.0
E01004500,Wandsworth,17.75,15810.0
E01004501,Wandsworth,18.87,14863.0
E01004502,Wandsworth,12.69,20740.0
E01004503,Wandsworth,22.94,11932.0
E01004504,Wandsworth,11.29,22370.0
E01004505,Wandsworth,13.12,20248.0
E01004506,Wandsworth,11.49,22142.0
E01004507,Wandsworth,12.03,21504.0
E01004508,Wandsworth,19.49,14369.0
E01004509,Wandsworth,18.49,15186.0
E01004510,Wandsworth,18.64,15070.0
E01004511,Wandsworth,11.37,22264.0
E01004512,Wandsworth,14.77,18462.0
E01004513,Wandsworth,19.69,14218.0
E01004514,Wandsworth,15.58,17722.0
E01004515,Wandsworth,24.55,10940.0
E01004516,Wandsworth,14.27,18925.0
E01004517,Wandsworth,29.92,8230.0
E01004518,Wandsworth,20.24,13813.0
E01004519,Wandsworth,23.74,11445.0
E01004520,Wandsworth,19.39,14452.0
E01004521,Wandsworth,27.46,9389.0
E01004522,Wandsworth,24.01,11268.0
E01004523,Wandsworth,26.73,9763.0
E01004524,Wandsworth,40.83,4319.0
E01004525,Wandsworth,28.17,9034.0
E01004526,Wandsworth,35.52,6036.0
E01004527,Wandsworth,27.37,9433.0
E01004528,Wandsworth,30.86,7824.0
E01004529,Wandsworth,23.63,11515.0
E01004530,Wandsworth,23.61,11528.0
E01004531,Wandsworth,28.26,8992.0
E01004532,Wandsworth,19.92,14054.0
E01004533,Wandsworth,29.02,8648.0
E01004534,Wandsworth,20.66,13503.0
E01004535,Wandsworth,47.59,2656.0
E01004536,Wandsworth,35.93,5882.0
E01004537,Wandsworth,36.41,5735.0
E01004538,Wandsworth,32.2,7262.0
E01004539,Wandsworth,42.85,3738.0
E01004540,Wandsworth,37.56,5335.0
E01004541,Wandsworth,44.63,3312.0
E01004542,Wandsworth,10.93,22812.0
E01004543,Wandsworth,13.19,20168.0
E01004544,Wandsworth,15.76,17555.0
E01004545,Wandsworth,14.11,19115.0
E01004546,Wandsworth,12.63,20812.0
E01004547,Wandsworth,28.1,9073.0
E01004548,Wandsworth,22.19,12420.0
E01004549,Wandsworth,30.14,8135.0
E01004550,Wandsworth,18.13,15481.0
E01004551,Wandsworth,30.87,7823.0
E01004552,Wandsworth,17.54,15985.0
E01004553,Wandsworth,18.31,15325.0
E01004554,Wandsworth,10.67,23136.0
E01004555,Wandsworth,9.43,24779.0
E01004556,Wandsworth,6.89,27955.0
E01004557,Wandsworth,14.66,18569.0
E01004558,Wandsworth,11.64,21970.0
E01004559,Wandsworth,9.52,24653.0
E01004560,Wandsworth,22.9,11960.0
E01004561,Wandsworth,30.24,8097.0
E01004562,Wandsworth,28.57,8864.0
E01004563,Wandsworth,36.33,5765.0
E01004564,Wandsworth,21.84,12640.0
E01004565,Wandsworth,23.09,11844.0
E01004566,Wandsworth,16.17,17209.0
E01004567,Wandsworth,42.78,3761.0
E01004568,Wandsworth,35.83,5921.0
E01004569,Wandsworth,28.33,8961.0
E01004570,Wandsworth,45.64,3083.0
E01004571,Wandsworth,34.57,6366.0
E01004572,Wandsworth,25.99,10146.0
E01004573,Wandsworth,29.94,8220.0
E01004574,Wandsworth,40.27,4489.0
E01004575,Wandsworth,25.94,10170.0
E01004576,Wandsworth,33.54,6723.0
E01004577,Wandsworth,22.35,12317.0
E01004578,Wandsworth,16.47,16940.0
E01004579,Wandsworth,24.32,11083.0
E01004580,Wandsworth,27.01,9610.0
E01004581,Wandsworth,19.78,14141.0
E01004582,Wandsworth,14.85,18388.0
E01004583,Wandsworth,17.14,16346.0
E01004584,Wandsworth,44.07,3422.0
E01004585,Wandsworth,16.96,16508.0
E01004586,Wandsworth,17.92,15665.0
E01004587,Wandsworth,13.82,19444.0
E01004588,Wandsworth,15.86,17467.0
E01004589,Wandsworth,12.98,20426.0
E01004590,Wandsworth,27.86,9200.0
E01004591,Wandsworth,29.18,8563.0
E01004592,Wandsworth,32.36,7193.0
E01004593,Wandsworth,14.45,18763.0
E01004594,Wandsworth,7.24,27496.0
E01004595,Wandsworth,11.67,21928.0
E01004596,Wandsworth,7.84,26786.0
E01004597,Wandsworth,14.32,18878.0
E01004598,Wandsworth,12.21,21294.0
E01004599,Wandsworth,5.44,29615.0
E01004600,Wandsworth,35.41,6066.0
E01004601,Wandsworth,22.57,12164.0
E01004602,Wandsworth,12.68,20752.0
E01004603,Wandsworth,11.0,22725.0
E01004604,Wandsworth,8.04,26553.0
E01004605,Wandsworth,16.9,16566.0
E01004606,Wandsworth,9.04,25294.0
E01004607,Wandsworth,7.69,26966.0
E01004608,Wandsworth,17.44,16075.0
E01004609,Wandsworth,12.52,20932.0
E01004610,Wandsworth,23.59,11536.0
E01004611,Wandsworth,18.65,15055.0
E01004612,Wandsworth,23.02,11888.0
E01004613,Wandsworth,36.64,5638.0
E01004614,Wandsworth,29.48,8424.0
E01004615,Wandsworth,40.16,4515.0
E01004616,Wandsworth,27.71,9272.0
E01004617,Wandsworth,29.22,8542.0
E01004618,Wandsworth,16.91,16549.0
E01004619,Wandsworth,17.42,16090.0
E01004620,Wandsworth,13.39,19925.0
E01004621,Wandsworth,19.82,14113.0
E01004622,Wandsworth,23.79,11416.0
E01004623,Wandsworth,12.27,21217.0
E01004624,Wandsworth,21.39,12966.0
E01004625,Wandsworth,9.16,25156.0
E01004626,Wandsworth,19.33,14507.0
E01004627,Wandsworth,16.42,16988.0
E01004628,Wandsworth,29.68,8332.0
E01004629,Wandsworth,11.98,21546.0
E01004630,Wandsworth,33.94,6574.0
E01004631,Wandsworth,24.02,11261.0
E01004632,Wandsworth,11.78,21793.0
E01004633,Wandsworth,30.14,8134.0
E01004634,Wandsworth,17.15,16330.0
E01004635,Wandsworth,15.37,17914.0
E01004636,Wandsworth,15.9,17422.0
E01004637,Wandsworth,17.78,15791.0
E01004638,Wandsworth,9.55,24618.0
E01004639,Wandsworth,12.84,20567.0
E01004640,Wandsworth,7.0,27825.0
E01004641,Wandsworth,20.44,13662.0
E01004642,Wandsworth,21.05,13206.0
E01004643,Wandsworth,29.17,8569.0
E01004644,Wandsworth,23.03,11881.0
E01004645,Wandsworth,34.22,6475.0
E01004646,City of Westminster,16.89,16573.0
E01004647,City of Westminster,15.21,18052.0
E01004648,City of Westminster,19.01,14740.0
E01004649,City of Westminster,9.9,24169.0
E01004650,City of Westminster,12.99,20413.0
E01004651,City of Westminster,11.39,22242.0
E01004652,City of Westminster,18.71,14995.0
E01004653,City of Westminster,16.38,17022.0
E01004654,City of Westminster,23.99,11278.0
E01004655,City of Westminster,28.02,9117.0
E01004656,City of Westminster,29.85,8261.0
E01004657,City of Westminster,17.95,15635.0
E01004658,City of Westminster,17.3,16192.0
E01004659,City of Westminster,13.2,20153.0
E01004660,City of Westminster,10.76,23022.0
E01004661,City of Westminster,20.77,13423.0
E01004662,City of Westminster,14.71,18519.0
E01004663,City of Westminster,17.44,16067.0
E01004664,City of Westminster,31.37,7608.0
E01004665,City of Westminster,35.31,6108.0
E01004666,City of Westminster,25.5,10391.0
E01004667,City of Westminster,24.16,11180.0
E01004668,City of Westminster,20.44,13668.0
E01004669,City of Westminster,29.35,8482.0
E01004670,City of Westminster,41.32,4169.0
E01004671,City of Westminster,40.0,4561.0
E01004672,City of Westminster,48.67,2445.0
E01004673,City of Westminster,39.55,4695.0
E01004674,City of Westminster,50.92,2017.0
E01004675,City of Westminster,50.04,2170.0
E01004676,City of Westminster,26.84,9707.0
E01004677,City of Westminster,40.91,4287.0
E01004678,City of Westminster,35.54,6027.0
E01004679,City of Westminster,36.93,5523.0
E01004680,City of Westminster,13.19,20159.0
E01004681,City of Westminster,17.34,16164.0
E01004682,City of Westminster,21.97,12564.0
E01004683,City of Westminster,11.82,21743.0
E01004684,City of Westminster,22.94,11933.0
E01004685,City of Westminster,33.38,6776.0
E01004686,City of Westminster,30.01,8190.0
E01004687,City of Westminster,9.85,24223.0
E01004688,City of Westminster,10.07,23928.0
E01004689,City of Westminster,14.12,19097.0
E01004690,City of Westminster,9.7,24421.0
E01004691,City of Westminster,14.81,18425.0
E01004692,City of Westminster,11.34,22291.0
E01004693,City of Westminster,18.0,15586.0
E01004694,City of Westminster,22.99,11908.0
E01004695,City of Westminster,16.48,16937.0
E01004696,City of Westminster,30.37,8046.0
E01004697,City of Westminster,20.0,13995.0
E01004698,City of Westminster,27.11,9573.0
E01004699,City of Westminster,26.08,10104.0
E01004700,City of Westminster,16.0,17329.0
E01004701,City of Westminster,15.44,17845.0
E01004702,City of Westminster,52.18,1823.0
E01004703,City of Westminster,15.62,17686.0
E01004704,City of Westminster,21.03,13223.0
E01004705,City of Westminster,10.3,23637.0
E01004706,City of Westminster,14.0,19234.0
E01004707,City of Westminster,9.06,25273.0
E01004708,City of Westminster,23.96,11303.0
E01004709,City of Westminster,21.51,12866.0
E01004710,City of Westminster,32.0,7350.0
E01004711,City of Westminster,27.23,9518.0
E01004712,City of Westminster,14.67,18559.0
E01004713,City of Westminster,10.98,22749.0
E01004714,City of Westminster,14.23,18972.0
E01004715,City of Westminster,19.0,14748.0
E01004716,City of Westminster,9.41,24805.0
E01004717,City of Westminster,14.14,19083.0
E01004718,City of Westminster,45.13,3196.0
E01004719,City of Westminster,34.84,6273.0
E01004720,City of Westminster,43.83,3482.0
E01004721,City of Westminster,58.63,965.0
E01004722,City of Westminster,53.79,1573.0
E01004723,City of Westminster,52.64,1744.0
E01004724,City of Westminster,14.48,18740.0
E01004725,City of Westminster,23.49,11592.0
E01004726,City of Westminster,12.6,20856.0
E01004727,City of Westminster,12.71,20723.0
E01004728,City of Westminster,15.38,17902.0
E01004729,City of Westminster,25.74,10276.0
E01004730,City of Westminster,12.14,21377.0
E01004731,City of Westminster,20.16,13877.0
E01004732,City of Westminster,40.3,4484.0
E01004733,City of Westminster,18.2,15413.0
E01004734,City of Westminster,30.52,7961.0
E01004735,City of Westminster,24.32,11082.0
E01004736,City of Westminster,14.9,18342.0
E01004737,City of Westminster,18.52,15160.0
E01004738,City of Westminster,14.28,18919.0
E01004739,City of Westminster,8.95,25405.0
E01004740,City of Westminster,34.17,6497.0
E01004741,City of Westminster,25.34,10472.0
E01004742,City of Westminster,16.43,16984.0
E01004743,City of Westminster,21.27,13049.0
E01004744,City of Westminster,25.74,10277.0
E01004745,City of Westminster,18.09,15505.0
E01004746,City of Westminster,30.4,8028.0
E01004747,City of Westminster,20.35,13732.0
E01004748,City of Westminster,18.11,15489.0
E01004749,City of Westminster,16.72,16729.0
E01004750,City of Westminster,20.86,13344.0
E01004751,City of Westminster,15.07,18187.0
E01004752,City of Westminster,25.75,10270.0
E01004753,City of Westminster,21.56,12832.0
E01004754,City of Westminster,49.36,2311.0
E01004755,City of Westminster,35.42,6065.0
E01004756,City of Westminster,27.46,9387.0
E01004757,City of Westminster,46.95,2785.0
E01004758,City of Westminster,47.9,2594.0
E01004759,City of Westminster,46.59,2854.0
E01004760,City of Westminster,33.33,6792.0
E01004761,City of Westminster,11.01,22707.0
E01004762,City of Westminster,13.99,19242.0
E01004763,City of Westminster,29.68,8330.0
E01004764,City of Westminster,28.96,8670.0
E01004765,City of Westminster,18.78,14936.0
